"Entity","Month","Total_lockdown_length","Total_stay_at_home_requirements","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","previous_month_connected_lockdown","long_lockdown","Region","Sub.region","Indicator","Violence_Value","Population","Violence_per_million_people","lockdown_intensity_per_day","dv_percent_change_prev","pre_march_avg_dv","dv_percent_change_baseline","lag_deaths_per_million","lag_violence"
"new zealand","2019-12",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",54,4829021,11.1823907992945,0,-0.217391304347826,9.64998909716897,0.158798283261802,0,246.012597584479
"new zealand","2019-12",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",237,4829021,49.078270730237,0,0.0675675675675677,44.7709794593976,0.0962072155411654,0,11.1823907992945
"new zealand","2019-12",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",893,4829021,184.923610810556,0,0.0759036144578316,166.203460287292,0.11263393969599,0,49.078270730237
"new zealand","2020-01",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",1055,4829021,218.470783208439,0,-0.111952861952861,221.53558661269,-0.0138343615629094,0,184.923610810556
"new zealand","2020-01",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",32,4829021,6.62660195513749,0,-0.407407407407407,9.64998909716897,-0.313304721030043,0,218.470783208439
"new zealand","2020-01",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",198,4829021,41.0020995974132,0,-0.164556962025316,44.7709794593976,-0.0841813135985199,0,6.62660195513749
"new zealand","2020-01",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",820,4829021,169.806675100398,0,-0.0817469204927243,166.203460287292,0.0216795414901558,0,41.0020995974132
"new zealand","2020-02",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",979,4829021,202.732603564988,0,-0.0720379146919407,221.53558661269,-0.0848756776967638,0,169.806675100398
"new zealand","2020-02",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",39,4829021,8.07617113282382,0,0.218750000000001,9.64998909716897,-0.163090128755364,0,202.732603564988
"new zealand","2020-02",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",222,4829021,45.9720510637663,0,0.121212121212121,44.7709794593976,0.0268270120259017,0,8.07617113282382
"new zealand","2020-02",0,0,0,0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",717,4829021,148.477300057299,0,-0.125609756097562,166.203460287292,-0.106653376526292,0,45.9720510637663
"new zealand","2020-03",9,11,20,0.19486795,30,27,0,9,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",991,4829021,205.217579298164,1.81818181818182,0.0122574055158296,221.53558661269,-0.0736586277808942,0,148.477300057299
"new zealand","2020-03",9,11,20,0.19486795,30,27,0,9,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",33,4829021,6.83368326623554,1.81818181818182,-0.153846153846154,9.64998909716897,-0.291845493562231,0.19486795,205.217579298164
"new zealand","2020-03",9,11,20,0.19486795,30,27,0,9,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",202,4829021,41.8304248418054,1.81818181818182,-0.0900900900900894,44.7709794593976,-0.0656799259944492,0.19486795,6.83368326623554
"new zealand","2020-03",9,11,20,0.19486795,30,27,0,9,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",754,4829021,156.139308567927,1.81818181818182,0.0516039051603925,166.203460287292,-0.0605532020931978,0.19486795,41.8304248418054
"new zealand","2020-04",30,30,60,3.5076231,60,87,1,39,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",824,4829021,170.63500034479,2,-0.168516649848639,221.53558661269,-0.229762572443449,0.19486795,156.139308567927
"new zealand","2020-04",30,30,60,3.5076231,60,87,1,39,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",21,4829021,4.34870753305898,2,-0.363636363636364,9.64998909716897,-0.549356223175965,3.5076231,170.63500034479
"new zealand","2020-04",30,30,60,3.5076231,60,87,1,39,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",167,4829021,34.5825789533738,2,-0.173267326732673,44.7709794593976,-0.227567067530064,3.5076231,4.34870753305898
"new zealand","2020-04",30,30,60,3.5076231,60,87,1,39,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",635,4829021,131.49663254726,2,-0.157824933686999,166.203460287292,-0.208821330675303,3.5076231,34.5825789533738
"new zealand","2020-05",13,13,26,0.58460385,62,26,1,52,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",803,4829021,166.286292811731,2,-0.0254854368932041,221.53558661269,-0.249392409796225,3.5076231,131.49663254726
"new zealand","2020-05",13,13,26,0.58460385,62,26,1,52,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",26,4829021,5.38411408854921,2,0.238095238095237,9.64998909716897,-0.44206008583691,0.58460385,166.286292811731
"new zealand","2020-05",13,13,26,0.58460385,62,26,1,52,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",156,4829021,32.3046845312953,2,-0.0658682634730534,44.7709794593976,-0.278445883441257,0.58460385,5.38411408854921
"new zealand","2020-05",13,13,26,0.58460385,62,26,1,52,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",618,4829021,127.976250258593,2,-0.0267716535433085,166.203460287292,-0.230002491901319,0.58460385,32.3046845312953
"new zealand","2020-06",0,0,0,0,60,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",820,4829021,169.806675100398,0,0.0211706102117075,221.53558661269,-0.233501589082072,0.58460385,127.976250258593
"new zealand","2020-06",0,0,0,0,60,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",26,4829021,5.38411408854921,0,0,9.64998909716897,-0.44206008583691,0,169.806675100398
"new zealand","2020-06",0,0,0,0,60,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",176,4829021,36.4463107532562,0,0.128205128205127,44.7709794593976,-0.185938945420906,0,5.38411408854921
"new zealand","2020-06",0,0,0,0,60,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",616,4829021,127.562087636397,0,-0.00323624595469184,166.203460287292,-0.232494393222027,0,36.4463107532562
"new zealand","2020-07",0,0,0,0,62,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",784,4829021,162.351747900869,0,-0.0439024390243864,221.53558661269,-0.267152738829686,0,127.562087636397
"new zealand","2020-07",0,0,0,0,62,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",18,4829021,3.72746359976484,0,-0.307692307692307,9.64998909716897,-0.613733905579399,0,162.351747900869
"new zealand","2020-07",0,0,0,0,62,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",144,4829021,29.8197087981187,0,-0.181818181818182,44.7709794593976,-0.333950046253469,0,3.72746359976484
"new zealand","2020-07",0,0,0,0,62,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",622,4829021,128.804575502985,0,0.00974025974025747,166.203460287292,-0.225018689259905,0,29.8197087981187
"new zealand","2020-08",19,19,38,0,62,58,0,19,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",631,4829021,130.668307302867,2,-0.195153061224495,221.53558661269,-0.410170125257059,0,128.804575502985
"new zealand","2020-08",19,19,38,0,62,58,0,19,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",10,4829021,2.07081311098047,2,-0.444444444444444,9.64998909716897,-0.785407725321888,0,130.668307302867
"new zealand","2020-08",19,19,38,0,62,58,0,19,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",110,4829021,22.7789442207851,2,-0.236111111111112,44.7709794593976,-0.491211840888067,0,2.07081311098047
"new zealand","2020-08",19,19,38,0,62,58,0,19,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",510,4829021,105.611468660004,2,-0.18006430868167,166.203460287292,-0.364565163219535,0,22.7789442207851
"peru","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",9895,33050211,299.392944874089,0,0,347.785979339134,-0.139146018930957,0,0
"peru","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",9,33050211,0.272312936216958,0,0,0.363083914955944,-0.25,0,299.392944874089
"peru","2019-10",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",195,33050211,5.90011361803409,0,0,6.03324438685127,-0.0220661985957869,0,0.272312936216958
"peru","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",10508,33050211,317.940481529755,0,0.061950480040424,347.785979339134,-0.08581570155902,0,5.90011361803409
"peru","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",11,33050211,0.332826922042949,0,0.222222222222223,0.363083914955944,-0.083333333333332,0,317.940481529755
"peru","2019-11",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",200,33050211,6.05139858259906,0,0.0256410256410246,6.03324438685127,0.0030090270812432,0,0.332826922042949
"peru","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",11642,33050211,352.251911493092,0,0.107917776931862,347.785979339134,0.0128410356347448,0,6.05139858259906
"peru","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",10,33050211,0.302569929129953,0,-0.0909090909090928,0.363083914955944,-0.166666666666667,0,352.251911493092
"peru","2019-12",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",155,33050211,4.68983390151427,0,-0.225,6.03324438685127,-0.222668004012037,0,0.302569929129953
"peru","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",13018,33050211,393.885533741373,0,0.11819275038653,347.785979339134,0.132551503340757,0,4.68983390151427
"peru","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",13,33050211,0.393340907868939,0,0.3,0.363083914955944,0.0833333333333329,0,393.885533741373
"peru","2020-01",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",216,33050211,6.53551046920699,0,0.393548387096776,6.03324438685127,0.0832497492477435,0,0.393340907868939
"peru","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",12409,33050211,375.459025057359,0,-0.0467813796282068,347.785979339134,0.0795691815144763,0,6.53551046920699
"peru","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",17,33050211,0.51436887952092,0,0.307692307692307,0.363083914955944,0.416666666666666,0,375.459025057359
"peru","2020-02",0,0,0,0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",231,33050211,6.98936536290192,0,0.0694444444444445,6.03324438685127,0.158475426278837,0,0.51436887952092
"peru","2020-03",17,17,48,2.837906469,16,48,0,17,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",9750,33050211,295.005680901704,2.82352941176471,-0.214279958094932,347.785979339134,-0.151760857461026,0,6.98936536290192
"peru","2020-03",17,17,48,2.837906469,16,48,0,17,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",11,33050211,0.332826922042949,2.82352941176471,-0.352941176470587,0.363083914955944,-0.083333333333332,2.837906469,295.005680901704
"peru","2020-03",17,17,48,2.837906469,16,48,0,17,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",183,33050211,5.53702970307814,2.82352941176471,-0.207792207792208,6.03324438685127,-0.0822467402206625,2.837906469,0.332826922042949
"peru","2020-04",30,30,90,119.81939917,30,90,1,47,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",4191,33050211,126.807057298363,3,-0.570153846153847,347.785979339134,-0.635387667037863,2.837906469,5.53702970307814
"peru","2020-04",30,30,90,119.81939917,30,90,1,47,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",5,33050211,0.151284964564977,3,-0.545454545454545,0.363083914955944,-0.583333333333332,119.81939917,126.807057298363
"peru","2020-04",30,30,90,119.81939917,30,90,1,47,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",90,33050211,2.72312936216958,3,-0.508196721311475,6.03324438685127,-0.54864593781344,119.81939917,0.151284964564977
"peru","2020-05",31,31,72,459.352502,31,62,1,78,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",5225,33050211,158.092787970401,2.32258064516129,0.246719160104994,347.785979339134,-0.545430818485522,119.81939917,2.72312936216958
"peru","2020-05",31,31,72,459.352502,31,62,1,78,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",7,33050211,0.211798950390967,2.32258064516129,0.399999999999995,0.363083914955944,-0.416666666666667,459.352502,158.092787970401
"peru","2020-05",31,31,72,459.352502,31,62,1,78,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",104,33050211,3.14672726295151,2.32258064516129,0.155555555555554,6.03324438685127,-0.478435305917754,459.352502,0.211798950390967
"peru","2020-06",30,30,60,522.5033875,30,60,1,108,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",6730,33050211,203.629562304459,2,0.288038277511961,347.785979339134,-0.41449749443207,459.352502,3.14672726295151
"peru","2020-06",30,30,60,522.5033875,30,60,1,108,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",11,33050211,0.332826922042949,2,0.571428571428576,0.363083914955944,-0.083333333333332,522.5033875,203.629562304459
"peru","2020-06",30,30,60,522.5033875,30,60,1,108,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",177,33050211,5.35548774560017,2,0.701923076923078,6.03324438685127,-0.112337011033099,522.5033875,0.332826922042949
"peru","2020-07",31,31,62,538.335923,31,62,1,139,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",7633,33050211,230.951626904893,2,0.134175334323919,347.785979339134,-0.335937500000001,522.5033875,5.35548774560017
"peru","2020-07",31,31,62,538.335923,31,62,1,139,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",11,33050211,0.332826922042949,2,0,0.363083914955944,-0.083333333333332,538.335923,230.951626904893
