"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M12",33,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M12",112,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M11",139,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M11",37,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M11",103,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M10",146,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M10",42,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M10",104,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M09",175,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M09",58,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M09",117,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M08",190,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M08",66,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M08",124,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M07",179,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M07",63,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M07",116,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M06",141,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M06",51,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M06",90,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M05",118,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M05",40,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M05",78,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M04",109,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M04",35,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M04",74,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M03",116,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M03",33,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M03",84,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M02",115,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M02",30,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M02",86,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2020M01",115,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2020M01",28,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2020M01",87,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M12",116,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M12",28,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M12",87,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ireland","LFS-ADJ - EU Labour Force Survey adjusted series","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M11",109,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
